Product URL,ASIN,Manufacturer,Product Name,Product Description,Product Price,Rating,Number of reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDk4NTA4MTM5MDgxMzY4OjE2ODUxMjQ3NDc6c3BfbXRmOjIwMTE2ODgyMTgxMDk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124747%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09VGNTDRZ,Red Lemon,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,"Closure: Zipper    PREMIUM MATERIAL: This stylish chest bag is made of waterproof TPU material. Comes in a shell structure with a front Rhombus design.    ORGANIZED DESIGN: Spaced compartment with one separate soft sleeve to hold iPad, phone, or notebook. Spacious enough to store accessories like a camera or short trip essentials. Multiple organized pockets to hold money wallet, power bank, mobile, charger, pens, cable, etc. Soft adjustable single shoulder strap to relieve the stress of shoulder. A strong sturdy handle to carry the bag with ease.    USB FEATURE: External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.    DIMENSIONS: 19 cms x 16 cms x 33 cms (LxWxH). The weight of the bag is 0.48 KG.    Outer Material Type: Synthetic","₹1,999",4.4 out of 5 stars,73 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDk4NTA4MTM5MDgxMzY4OjE2ODUxMjQ3NDc6c3BfbXRmOjIwMTEwMTgxNTExMTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124747%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B08T1769X9,MOKOBARA,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>    PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>    MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>    HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>    Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>","₹4,499.00",4.3 out of 5 stars,168 ratings
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-157,,COSMUS,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,,"₹1,328.00",4.2 out of 5 stars,"1,390 ratings"
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-158,,URBAN TRIBE,"URBAN TRIBE Havana Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L","Laptop Compatibility: Yes, Laptop size: 15.6 inches    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)    Warranty type: Manufacturer; 12 months warranty against manufacturing defects",₹999.00,3.9 out of 5 stars,756 ratings
https://www.amazon.in/Lavie-Betula-Womens-Tote-Purple/dp/B08J8MV1GM/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-159,,Lavie,Lavie Women's Betula Medium Tote Bag | Ladies Purse Handbag,"Looking for a stylish and functional handbag to keep all your essentials in place? Look no further than the Betula small tote! With its top zip closure, this bag will keep your belongings secure no matter where your day takes you    Inside, you'll find a spacious compartment with plenty of multi-utility pockets to store everything from your phone and portable charger to your keys, hairbrush, wallet, sunglasses, and sanitizer. Plus, with the main compartment divided into two by a zippered divider pocket, you'll have even more options for organizing your belongings    But that's not all - this handbag also features slip pockets and one zip pocket inside, giving you even more space for multiple storage options. And let's not forget about the zip pocket on the outside of the bag, perfect for storing items you need to access quickly    Made from high-quality, soft materials, this handbag features a well-stitched inner lining for easy accessibility and storage. Plus, with its clean and trendy design, it's perfect for everyday use    Whether you're headed to the office or out for a night on the town, the Betula Tote Bag is the perfect accessory to complete your look. So why settle for ordinary when you can add a little sparkle to your style? Upgrade your wardrobe with this chic and versatile tote today!",₹959,4.1 out of 5 stars,"19,442 ratings"
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-160,,Hoteon,"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","[Built in Rain Cover]-- Matching water-resistant rain cover included, with a strap to attach it to your backpack, so that you can use this bag in any season and all weather conditions, making it a great choice for outdoor use.    [SAFETY & FREE YOUR HAND]-- This antitheft business travel laptop backpack comes with a Locker so you never have to worry about someone stealing your laptop, ipad,file and other valueablesPlease reset the password of the backpack and remember the new password.if you forget the password,Please contact us by sending internal information on Amazon.LUGGAGE STRAP allows backpack to fit on luggage/suitcase. Durable metal zippers close and open smoothly, ensuring a long-lasting usage everyday    [MULTI-FUNCTION]-- No need to worry about your phone battery running out with the useful USB port and charging cable, (power bank not included). There is also a headphone jack so you can listen to your favourite music on the go    [COMFORTABLE]-- Ideal for work, high school, college, university, travelling, hiking, cycling or camping with its back padding made of breathable mesh and foam to keep you cool, and lining on the shoulder straps to prevent backaches and cutting into your shoulders    [Multi-Level Organizer]-- The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. 2 Year Warranty aganist manufracturing defects caused by workmanship. 2 year warranty DOES NOT cover natural wear or tear and damage due to mishandling.    
› See more product details","₹1,946.00",4.4 out of 5 stars,"3,367 ratings"
https://www.amazon.in/TRUE-Anti-Theft-backpack-charging-Epower_B/dp/B0BYBDX8VP/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-161,,TRUE HUMAN,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)","Care Instructions: Wipe with Dry Cloth    * Care Instructions: Wipe with Dry Cloth    * PREMIUM MATERIAL: Made from high quality, Premium quality smooth zippers, pullers, buckles.    * Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    * USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.",₹649.00,3.3 out of 5 stars,15 ratings
https://www.amazon.in/Nishi-Backpack-Waterproof-Stylish-College/dp/B0BR9W54MW/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-162,,,"Nishi Medium Kids Backpack Waterproof Backpack, Girls & Women Stylish Trendy College, School & College Bag Black","It is Light and durable with comfortable and adjustable shoulder straps. Suitable for adults, business man, tourist and children. A great choice as a gift.    ADJUSTABLE SHOULDER STRAP : An adjustable and removable shoulder strap, you can adjust it according to the height of your little princess.    Perfect for daily use ; work, school, weekend getaway, traveling, shopping, etc. It makes great gift for you loved ones!    backpack is beyond cute, great quality, and extremely durable. The bookbags set use SBS zipper, slides easily and smoothly，the backpack have 2-way big head zipper,easy open and close.The straps are padded and adjustable, which can ease the pressure on your shoulder.",₹369,3.3 out of 5 stars,24 ratings
https://www.amazon.in/Storite-Laptop-Briefcase-Messenger-Bag/dp/B08VWF41VX/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-163,,Storite,"Storite PU Leather 14 Inch Laptop Shoulder Messenger Sling Office Business Travel Bag for Men & Women (Brown, 40cm x 29cm x 6cm)","Laptop Bag - Material: PU Leather, Color: Brown, Dimensions: 40cm x 29cm x 6cm    Laptop Briefcase - Compartments: 1 Main zipper compartment with 1 inner zipper pocket & 1 inner Compartment for Laptop and 2 Zipper Pocket on outside for other accessories.    The shoulder messenger bag features a detachable wide shoulder strap that eliminates shoulder fatigue. The bag can be carried by the handle, worn on shoulders, and positioned across body.    
› See more product details","₹1,059.00",3.7 out of 5 stars,411 ratings
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1685124747&sprefix=ba%2Caps%2C283&sr=8-164,,Genie,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College","""Outer Material : Nylon Twill Colour : Sky blue The backpack is LIGHT WEIGHT yet strong enough to hold your supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack.""    Dimensions (in cms): 34x14.5x40.5 Capacity: 20 Litres Weight: 400 grams Fully Lined for extra strength WATER RESISTANT : YES Warranty: 12 months manufacturer warranty    NUMBER OF COMPARTMENTS : 1 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. ONE SIDE POCKET : The backpack provides 1 exterior full fabric side pocket for holding water bottle,clipping pens or pencil or storing other items.    LAPTOP COMPARTMENT to accommodate laptop upto 15.6 inches    1 FRONT POCKET :It comes handy in keeping boarding pass tickets, mobile phone, earphone, cards,cash etc.",₹799.00,4.4 out of 5 stars,"2,995 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDk4NTA4MTM5MDgxMzY4OjE2ODUxMjQ3NDc6c3BfYnRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124747%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B09VTCNN75,FUR JADEN,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",Care Instructions: Wipe with Damp Cloth    Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>    USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>    Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>    Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>    Closure Type: Zipper; Lining Description: Polyester; Age Range Description: Adult<br>,₹699.00,4.0 out of 5 stars,"4,037 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDk4NTA4MTM5MDgxMzY4OjE2ODUxMjQ3NDc6c3BfYnRmOjIwMTEwMDgyMjQwNTk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124747%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,B07XYTZP4Z,Red Lemon,Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack,"Material: This bag is made from high quality Nylon with polyester lining which is waterproof.; (Lx W x H) 38 cm x 26.7 cm x 51 cm. Unisex backpack for men and women<br> <br>    Compartments: 4 compartments including 1 main compartment for 15.6 inch laptop, 2 zippers at side, 1 anti-theft zipper at back keeping your wallet, cards and phone safe, 2 additional water pouches, Multiple interior slot pocket for your other belonging such as notebook, tablet, phones, water bottle. USB charging slot with ear phone hole<br> <br>    Capacity: 35-45 litres capacity used for daily office goers. Also used as travelling, hiking, trekking backpack<br> <br>    Accurate air bubbles reduces excess weight and stress by 55 % on your shoulders and Back tough air mesh cushion supports your spinal during long go<br> <br>    Compartment Description: Up To 15 Inches; Pattern Name: Solid; Pocket Description: Utility Pocket; Age Range Description: Adult <br>","₹2,949",4.3 out of 5 stars,"1,558 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDgyOTE3NTMyMTk0MzkyOjE2ODUxMjQ4MjE6c3BfYXRmX25leHQ6MjAxNDY1OTI4NDMxOTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124821%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B085MHDJ93,Half Moon,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips","SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.    SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    ENDURING & LONG LASTING LAPTOP BACKPACK: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating & to help you lift heavy objects easily.    OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",₹529,3.9 out of 5 stars,"15,936 ratings"
